Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
280223T3T5a-0205,315716.172,4510209.493,-71.546917799,-49.5326751294,333.618,332.826605508
280223T3T5a-0206,315715.375,4510209.813,-71.5469286531,-49.5326720115,333.668,332.832264466
280223T3T5a-0207,315715.398,4510210.057,-71.5469282215,-49.532669826,333.632,332.827493671
280223T3T5a-0208,315715.561,4510210.092,-71.5469259548,-49.532669561,333.593,332.825177169
280223T3T5a-0209,315715.603,4510209.877,-71.5469254753,-49.5326715058,333.638,332.828666637
280223T3T5a-0210,315715.497,4510209.938,-71.5469269103,-49.5326709254,333.645,332.82874195
280223T3T5a-0211,315715.480,4510210.058,-71.5469270889,-49.5326698419,333.627,332.826668302
280223T3T5a-0212,315715.428,4510210.321,-71.546927684,-49.5326674628,333.628,332.821869013
280223T3T5a-0213,315714.950,4510210.164,-71.5469343567,-49.5326687282,333.592,332.828854178
280223T3T5a-0214,315711.958,4510209.510,-71.5469759706,-49.5326736952,333.721,332.856225107
280223T3T5a-0215,315708.474,4510208.847,-71.5470243813,-49.5326785933,333.736,332.922792765
280223T3T5a-0216,315704.887,4510208.125,-71.5470742416,-49.5326839903,333.849,332.999827934
280223T3T5a-0217,315701.179,4510207.561,-71.5471256987,-49.5326879307,333.825,333.070045133
280223T3T5a-0218,315697.686,4510206.944,-71.5471742122,-49.5326924128,333.859,333.138391398
280223T3T5a-0219,315694.189,4510206.317,-71.5472227856,-49.5326969834,333.961,333.181223247
280223T3T5a-0220,315690.650,4510205.502,-71.5472720268,-49.5327032306,333.968,333.19928128
280223T3T5a-0221,315687.229,4510204.952,-71.547319515,-49.5327071324,334.048,333.242230661
280223T3T5a-0222,315683.588,4510204.308,-71.5473700845,-49.5327118119,334.015,333.313472763
280223T3T5a-0223,315680.508,4510203.400,-71.547413032,-49.5327190344,334.055,333.41902732
280223T3T5a-0224,315677.138,4510202.742,-71.5474598666,-49.5327239221,334.126,333.509128316
280223T3T5a-0225,315674.400,4510202.365,-71.5474978443,-49.532726477,334.138,333.508042631
280223T3T5a-0226,315674.496,4510202.382,-71.5474965109,-49.5327263534,334.104,333.50851086
280223T3T5a-0227,315674.462,4510202.380,-71.5474969813,-49.5327263611,334.115,333.508207888
280223T3T5a-0228,315672.793,4510201.960,-71.5475202202,-49.5327296275,334.162,333.501709416
280223T3T5a-0229,315669.426,4510201.180,-71.5475670704,-49.5327356124,334.184,333.550782794
280223T3T5a-0230,315665.729,4510200.335,-71.547618507,-49.5327420809,334.169,333.805908568
280223T3T5a-0231,315661.907,4510199.423,-71.5476717007,-49.5327491135,334.242,333.961807998
280223T3T5a-0232,315658.199,4510198.664,-71.547723249,-49.5327548059,334.263,333.851249336
280223T3T5a-0233,315654.631,4510197.974,-71.5477728322,-49.5327599208,334.349,333.664936924
280223T3T5a-0234,315651.140,4510197.166,-71.5478214075,-49.5327661195,334.345,333.417439455
280223T3T5a-0235,315647.640,4510196.563,-71.5478700113,-49.5327704733,334.407,333.171817455
280223T3T5a-0236,315645.105,4510195.743,-71.5479053934,-49.5327770705,334.432,333.151491912
280223T3T5b-0001,315655.695,4510149.058,-71.5477810043,-49.5331997978,334.253,334.080658234
280223T3T5b-0002,315655.753,4510149.062,-71.5477802017,-49.5331997795,334.266,334.078407213
280223T3T5b-0003,315657.490,4510149.754,-71.5477558966,-49.5331940896,334.242,333.974944793
280223T3T5b-0004,315660.828,4510150.997,-71.5477092299,-49.5331839356,334.254,333.676233798
280223T3T5b-0005,315664.634,4510152.056,-71.5476561879,-49.5331755772,334.144,333.47895457
280223T3T5b-0006,315668.257,4510153.254,-71.5476056075,-49.5331659142,334.155,333.477051209
280223T3T5b-0007,315672.018,4510154.454,-71.5475531209,-49.5331562751,334.099,333.471986108
280223T3T5b-0008,315675.874,4510155.663,-71.5474993186,-49.533146584,334.066,333.571997626
280223T3T5b-0009,315680.002,4510157.188,-71.5474416132,-49.5331341361,334.093,333.599390829
280223T3T5b-0010,315684.050,4510158.499,-71.5473851124,-49.5331235868,334.082,333.223351125
280223T3T5b-0011,315687.836,4510159.704,-71.5473322784,-49.5331139103,333.958,332.860054547
280223T3T5b-0012,315691.661,4510161.075,-71.5472788284,-49.5331027539,334.047,332.731601287
280223T3T5b-0013,315695.597,4510161.912,-71.5472240955,-49.5330964298,333.966,332.710508993
280223T3T5b-0014,315699.437,4510163.197,-71.5471704786,-49.5330860508,333.972,332.739974111
280223T3T5b-0015,315703.184,4510164.384,-71.5471181916,-49.533076524,333.923,332.801351407
280223T3T5b-0016,315707.141,4510165.591,-71.5470629959,-49.5330668814,333.861,332.824787317
280223T3T5b-0017,315711.284,4510166.880,-71.5470051939,-49.5330565585,333.797,332.882043871
280223T3T5b-0018,315715.189,4510168.107,-71.5469507068,-49.5330467203,333.836,332.953730895
280223T3T5b-0019,315718.965,4510169.340,-71.5468979979,-49.533036789,333.731,332.974558042
280223T3T5b-0020,315722.611,4510170.541,-71.5468470989,-49.5330271056,333.729,332.907848503
280223T3T5b-0021,315726.255,4510171.260,-71.5467964527,-49.5330217528,333.718,332.788223181
280223T3T5b-0022,315729.886,4510172.286,-71.5467458425,-49.5330136374,333.601,332.714682552
280223T3T5b-0023,315733.613,4510173.536,-71.5466938023,-49.5330035383,333.582,332.682424393
280223T3T5b-0024,315737.271,4510174.529,-71.5466428348,-49.5329957275,333.467,332.521471116
280223T3T5b-0025,315740.720,4510175.507,-71.5465947599,-49.532987988,333.406,332.247142767
280223T3T5b-0026,315743.878,4510176.439,-71.5465507241,-49.5329805733,333.236,332.0272927
280223T3T5b-0027,315747.649,4510177.431,-71.546498197,-49.5329728059,333.160,331.821218485
280223T3T5b-0028,315750.824,4510178.723,-71.5464537583,-49.5329621614,333.000,331.59054092
280223T3T5b-0029,315754.018,4510179.506,-71.5464092952,-49.5329560965,332.721,331.372158953
280223T3T5b-0030,315757.425,4510180.151,-71.5463619557,-49.5329513364,332.437,331.141271264
280223T3T5b-0031,315760.305,4510181.228,-71.5463216904,-49.5329425342,331.940,330.796984518
280223T3T5b-0032,315763.318,4510182.143,-71.5462796646,-49.5329352281,331.469,330.301967605
280223T3T5b-0033,315765.902,4510183.016,-71.5462435812,-49.532928169,330.910,329.747628232
280223T3T5b-0034,315768.469,4510183.871,-71.5462077411,-49.5329212664,330.289,329.042213378
280223T3T5b-0035,315770.656,4510184.416,-71.5461772921,-49.532917034,329.572,328.305899756
280223T3T5b-0036,315772.670,4510184.875,-71.5461492718,-49.5329135217,329.109,327.545356973
280223T3T5b-0037,315774.734,4510185.548,-71.5461204612,-49.5329081017,328.385,326.690775
280223T3T5b-0038,315776.731,4510186.142,-71.5460926125,-49.5329033711,327.677,325.838611524
280223T3T5b-0039,315778.522,4510186.592,-71.5460676752,-49.5328998719,326.985,325.024686191
280223T3T5b-0040,315779.542,4510187.421,-71.5460532056,-49.5328927327,326.152,324.434035175
280223T3T5b-0041,315781.594,4510187.696,-71.5460247466,-49.5328908853,325.532,323.519634841
280223T3T5b-0042,315782.605,4510188.032,-71.5460106315,-49.5328881734,325.101,323.048736628
280223T3T5b-0043,315783.980,4510188.387,-71.545991482,-49.5328854013,324.488,322.468168985
280223T3T5b-0044,315784.969,4510188.971,-71.5459775548,-49.5328804542,324.123,322.010906054
280223T3T5b-0045,315785.588,4510189.139,-71.5459689302,-49.5328791327,323.874,321.773592167
280223T3T5b-0046,315785.551,4510189.113,-71.5459694532,-49.5328793551,323.870,321.790872116
280223T3T5b-0047,315786.638,4510189.582,-71.5459542267,-49.5328754712,323.274,321.348859805
280223T3T5b-0048,315787.341,4510190.221,-71.5459442224,-49.5328699429,322.760,320.998429412
280223T3T5b-0049,315788.435,4510189.568,-71.5459294233,-49.5328761432,322.377,320.79486082
280223T3T5b-0050,315788.683,4510189.986,-71.5459258041,-49.5328724625,322.202,320.628341217
280223T3T5b-0051,315789.695,4510190.443,-71.5459116187,-49.5328686636,321.696,320.210842104
280223T3T5b-0052,315790.623,4510190.504,-71.545898778,-49.5328683975,321.187,319.895670192
280223T3T5b-0053,315791.915,4510191.114,-71.5458806553,-49.5328633088,320.593,319.321821956
280223T3T5b-0054,315792.868,4510191.758,-71.5458671972,-49.5328578116,320.110,318.852196236
280223T3T5b-0055,315793.953,4510192.252,-71.5458519866,-49.5328537023,319.555,318.370975275
280223T3T5b-0056,315794.966,4510192.427,-71.5458379191,-49.5328524377,319.011,317.983231227
280223T3T5b-0057,315796.386,4510192.640,-71.5458182147,-49.5328509554,318.345,317.442482154
280223T3T5b-0058,315797.222,4510193.238,-71.5458063933,-49.5328458359,317.930,317.023522803
280223T3T5b-0059,315798.275,4510193.130,-71.5457919057,-49.5328471264,317.406,316.666215621
280223T3T5b-0060,315799.917,4510193.813,-71.5457689168,-49.5328414882,316.691,315.917086911
280223T3T5b-0061,315800.944,4510193.976,-71.5457546616,-49.5328403356,316.199,315.489204433
280223T3T5b-0062,315802.033,4510194.415,-71.5457394215,-49.5328367218,315.648,314.97339939
280223T3T5b-0063,315803.310,4510194.746,-71.5457216363,-49.5328341356,315.154,314.395932724
280223T3T5b-0064,315804.602,4510195.260,-71.5457035585,-49.5328299096,314.610,313.767351771
280223T3T5b-0065,315805.858,4510195.763,-71.5456859829,-49.5328257714,313.843,313.149982508
280223T3T5b-0066,315807.083,4510195.770,-71.5456690669,-49.5328260808,313.517,312.644540024
280223T3T5b-0067,315808.382,4510196.329,-71.5456508715,-49.5328214525,312.865,311.983614297
280223T3T5b-0068,315809.791,4510196.799,-71.545631199,-49.5328176574,312.093,311.269878239
280223T3T5b-0069,315811.434,4510197.439,-71.5456082163,-49.5328124058,311.383,310.405000093
280223T3T5b-0070,315812.825,4510197.973,-71.5455887624,-49.5328080301,310.844,309.683568573
280223T3T5b-0071,315814.449,4510198.720,-71.5455659922,-49.5328018112,310.108,308.85244075
280223T3T5b-0072,315814.654,4510198.468,-71.5455632796,-49.5328041379,309.842,308.827438067
280223T3T5b-0073,315816.224,4510198.909,-71.5455413977,-49.5328006523,309.411,308.158442425
280223T3T5b-0074,315817.077,4510199.349,-71.5455294155,-49.5327969578,308.756,307.778056838
280223T3T5b-0075,315818.682,4510199.795,-71.5455070482,-49.5327934379,308.203,307.180142827
280223T3T5b-0076,315819.996,4510200.142,-71.5454887447,-49.5327907191,307.554,306.718100159
280223T3T5b-0077,315821.594,4510200.713,-71.5454664156,-49.5327860738,306.974,306.138102079
280223T3T5b-0078,315823.298,4510201.278,-71.5454426258,-49.5327815146,306.182,305.521699052
280223T3T5b-0079,315824.736,4510201.500,-71.5454226687,-49.5327799568,305.751,305.060841441
280223T3T5b-0080,315826.010,4510202.090,-71.545404804,-49.5327750423,305.138,304.590936525
280223T3T5b-0081,315827.709,4510202.663,-71.5453810796,-49.5327704097,304.437,304.0089888
280223T3T5b-0082,315829.317,4510203.207,-71.5453586251,-49.5327660101,303.817,303.439462831
280223T3T5b-0083,315830.988,4510203.894,-71.545335234,-49.5327603446,303.065,302.779585651
280223T3T5b-0084,315832.484,4510204.440,-71.5453143248,-49.5327558929,302.476,302.150161709
280223T3T5b-0085,315833.732,4510204.783,-71.5452969344,-49.53275319,302.031,301.618812211
280223T3T5b-0086,315835.323,4510205.143,-71.5452748006,-49.5327504386,301.474,300.938002255
280223T3T5b-0087,315836.574,4510205.786,-71.5452572287,-49.5327450408,300.986,300.333965727
280223T3T5b-0088,315838.726,4510206.468,-71.5452271991,-49.5327395664,300.162,299.414522141
280223T3T5b-0089,315840.373,4510206.857,-71.5452042786,-49.5327365714,299.610,298.771622286
280223T3T5b-0090,315841.886,4510207.067,-71.5451832916,-49.5327351441,298.943,298.210006814
280223T3T5b-0091,315843.163,4510207.735,-71.5451653491,-49.5327295296,298.354,297.676969452
280223T3T5b-0092,315844.236,4510208.056,-71.5451503851,-49.5327269712,297.899,297.279112494
280223T3T5b-0093,315845.473,4510208.562,-71.5451330705,-49.5327228002,297.476,296.823209163
280223T3T5b-0094,315847.122,4510208.861,-71.5451101644,-49.5327206145,296.911,296.298462953
280223T3T5b-0095,315848.724,4510209.199,-71.5450878889,-49.532718064,296.310,295.831546131
280223T3T5b-0096,315850.775,4510209.489,-71.5450594368,-49.5327160814,295.743,295.301368294
280223T3T5b-0097,315852.658,4510210.306,-71.5450330582,-49.5327093121,295.002,294.76136699
280223T3T5b-0098,315854.279,4510210.510,-71.545010583,-49.5327079715,294.604,294.336708311
280223T3T5b-0099,315856.137,4510211.447,-71.5449844935,-49.5327001163,293.809,293.710538486
280223T3T5b-0100,315858.134,4510212.474,-71.5449564429,-49.5326914946,293.279,292.98018289
280223T3T5b-0101,315860.087,4510213.240,-71.5449291216,-49.5326852048,292.749,292.273696699
280223T3T5b-0102,315862.387,4510213.837,-71.5448970885,-49.532680539,291.951,291.503573147
280223T3T5b-0103,315864.629,4510214.940,-71.5448656199,-49.5326713088,291.428,290.730839099
280223T3T5b-0104,315867.256,4510215.503,-71.5448290881,-49.5326670479,290.902,289.963536458
280223T3T5b-0105,315869.942,4510216.308,-71.5447916286,-49.5326606304,290.281,289.254233535
280223T3T5b-0106,315872.755,4510217.362,-71.5447522996,-49.5326520139,289.560,288.677531942
280223T3T5b-0107,315876.178,4510218.508,-71.5447045058,-49.5326427561,288.907,288.188512391
280223T3T5b-0108,315879.685,4510219.631,-71.5446555631,-49.5326337304,288.233,287.679591057
280223T3T5b-0109,315883.334,4510220.463,-71.5446047957,-49.5326273627,287.653,287.089352766
280223T3T5b-0110,315886.802,4510221.725,-71.5445563265,-49.5326170761,287.130,286.52552062
280223T3T5b-0111,315890.209,4510222.748,-71.5445088111,-49.5326089186,286.681,285.879434512
280223T3T5b-0112,315893.625,4510223.604,-71.5444612494,-49.5326022644,286.152,285.238150836
280223T3T5b-0113,315897.126,4510224.746,-71.5444123807,-49.5325930661,285.764,284.850577875
280223T3T5b-0114,315900.737,4510226.160,-71.5443618663,-49.532581457,285.299,284.622581736
280223T3T5b-0115,315904.389,4510227.348,-71.5443108914,-49.5325718911,284.916,284.313014324
280223T3T5b-0116,315907.122,4510228.192,-71.5442727651,-49.5325651373,284.624,284.046093911
280223T3T5b-0117,315910.410,4510229.101,-71.5442269459,-49.5325579679,284.300,283.724421138
280223T3T5b-0118,315913.839,4510230.416,-71.5441789906,-49.532547193,283.968,283.379245833
280223T3T5b-0119,315917.089,4510231.298,-71.5441337087,-49.5325402546,283.716,283.063323467
280223T3T5b-0120,315920.913,4510232.418,-71.5440803909,-49.532531352,283.480,282.649869094
280223T3T5b-0121,315924.008,4510233.715,-71.5440370554,-49.5325206373,283.195,282.285029284
280223T3T5b-0122,315927.068,4510234.610,-71.5439943906,-49.5325135244,283.010,281.999925887
280223T3T5b-0123,315930.640,4510235.470,-71.5439446734,-49.5325068814,282.713,281.774281953
280223T3T5b-0124,315933.940,4510236.618,-71.5438985772,-49.5324975679,282.579,281.642521043
280223T3T5b-0125,315937.449,4510237.694,-71.543849629,-49.5324889648,282.375,281.495966064
280223T3T5b-0126,315940.778,4510239.124,-71.5438030008,-49.5324771261,282.307,281.384013308
280223T3T5b-0127,315943.946,4510240.473,-71.5437586332,-49.5324659662,282.048,281.265510831
280223T3T5b-0128,315947.475,4510241.809,-71.5437092876,-49.5324550328,282.029,281.023833441
280223T3T5b-0129,315950.917,4510242.849,-71.5436612814,-49.5324467328,281.900,280.768207677
280223T3T5b-0130,315954.284,4510244.051,-71.543614235,-49.5324369543,281.729,280.546378385
280223T3T5b-0131,315957.873,4510244.985,-71.5435642487,-49.5324296514,281.590,280.364786181
280223T3T5b-0132,315961.664,4510245.970,-71.5435114498,-49.5324219515,281.527,280.376510894
280223T3T5b-0133,315965.290,4510247.039,-71.5434608897,-49.5324134467,281.344,280.470145289
280223T3T5b-0134,315968.760,4510247.958,-71.5434125534,-49.5324062424,281.146,280.446883228
280223T3T5b-0135,315972.336,4510248.816,-71.5433627821,-49.5323996184,280.922,280.376818204
280223T3T5b-0136,315976.008,4510250.030,-71.5433115193,-49.5323898245,280.736,280.21808561
280223T3T5b-0137,315979.782,4510251.297,-71.5432588236,-49.5323795854,280.583,279.884958849
280223T3T5b-0138,315983.420,4510252.426,-71.5432080699,-49.5323705449,280.375,279.607236041
280223T3T5b-0139,315987.224,4510253.550,-71.5431550268,-49.5323615998,280.401,279.42149912
280223T3T5b-0140,315990.971,4510254.824,-71.5431027006,-49.5323512895,280.271,279.308629159
280223T3T5b-0141,315994.405,4510255.796,-71.5430548367,-49.5323435978,280.207,279.312294809
280223T3T5b-0142,315997.976,4510256.901,-71.5430050193,-49.5323347526,280.084,279.318020848
280223T3T5b-0143,316001.484,4510257.773,-71.5429561805,-49.532327982,280.120,279.147090758
280223T3T5b-0144,316005.297,4510258.621,-71.5429031419,-49.5323215196,280.064,278.915256889
280223T3T5b-0145,316008.909,4510260.006,-71.5428526279,-49.5323101707,280.046,278.915781292
280223T3T5b-0146,316012.502,4510260.926,-71.5428025931,-49.5323029945,280.062,279.03157535
280223T3T5b-0147,316013.473,4510261.449,-71.5427889434,-49.5322985896,280.043,279.074723156
280223T3T5c-0001,316012.613,4510261.511,-71.5428007878,-49.5322977714,280.102,279.054403485
280223T3T5c-0002,316009.993,4510259.441,-71.5428379255,-49.5323155768,280.095,278.920799423
280223T3T5c-0003,316007.144,4510257.301,-71.5428782576,-49.5323339418,280.096,278.851684104
280223T3T5c-0004,316004.132,4510255.202,-71.542920821,-49.5323518887,280.114,278.934284906
280223T3T5c-0005,316001.195,4510253.038,-71.5429623792,-49.5323704425,280.102,279.068900573
280223T3T5c-0006,315998.845,4510251.337,-71.5429956173,-49.5323850141,280.192,279.118917638
280223T3T5c-0007,315996.241,4510249.484,-71.5430324331,-49.5324008744,280.260,279.115820173
280223T3T5c-0008,315993.601,4510248.031,-71.5430695593,-49.5324131293,280.208,279.143866981
280223T3T5c-0009,315991.182,4510245.894,-71.5431039534,-49.5324315977,280.267,279.208058945
280223T3T5c-0010,315988.254,4510243.973,-71.5431452742,-49.5324479707,280.363,279.311363706
280223T3T5c-0011,315985.207,4510241.953,-71.5431882841,-49.532465197,280.558,279.430770269
280223T3T5c-0012,315982.404,4510239.866,-71.5432279566,-49.5324830995,280.615,279.572373168
280223T3T5c-0013,315979.477,4510237.743,-71.5432693579,-49.5325012878,280.873,279.744086904
280223T3T5c-0014,315976.576,4510235.616,-71.5433104021,-49.53251952,281.079,279.889867366
280223T3T5c-0015,315973.579,4510233.469,-71.5433527811,-49.5325379026,281.241,280.012323785
280223T3T5c-0016,315970.815,4510231.733,-71.5433917515,-49.5325526629,281.321,280.134158644
280223T3T5c-0017,315968.098,4510230.000,-71.5434300717,-49.5325674104,281.416,280.287107563
280223T3T5c-0018,315964.936,4510227.963,-71.5434746775,-49.5325847545,281.530,280.455794862
280223T3T5c-0019,315962.242,4510226.067,-71.5435127562,-49.5326009736,281.595,280.456475045
280223T3T5c-0020,315959.323,4510223.958,-71.5435540407,-49.5326190385,281.686,280.321606194
280223T3T5c-0021,315956.517,4510221.938,-71.5435937236,-49.5326363379,281.904,280.308476895
280223T3T5c-0022,315953.726,4510220.300,-71.5436330212,-49.5326502092,282.081,280.470836711
280223T3T5c-0023,315951.255,4510218.215,-71.5436681094,-49.5326681944,282.220,280.691249457
280223T3T5c-0024,315948.496,4510216.102,-71.5437071869,-49.5326863437,282.275,280.940617554
280223T3T5c-0025,315945.546,4510214.193,-71.5437488062,-49.5327026019,282.473,281.188706964
280223T3T5c-0026,315942.666,4510211.964,-71.5437896084,-49.5327217568,282.564,281.466766613
280223T3T5c-0027,315939.876,4510210.052,-71.5438290202,-49.5327380905,282.845,281.779802284
280223T3T5c-0028,315937.242,4510208.532,-71.5438660953,-49.532750949,283.130,282.071872971
280223T3T5c-0029,315934.398,4510206.438,-71.5439063376,-49.5327689017,283.273,282.343794017
280223T3T5c-0030,315931.894,4510204.935,-71.54394161,-49.532781647,283.495,282.515902518
280223T3T5c-0031,315929.524,4510203.103,-71.5439751858,-49.5327973893,283.683,282.68480114
280223T3T5c-0032,315926.994,4510201.129,-71.544011037,-49.5328143591,283.965,282.915132579
280223T3T5c-0033,315925.045,4510199.365,-71.5440387688,-49.5328296182,284.182,283.16226088
280223T3T5c-0034,315922.284,4510197.832,-71.5440776035,-49.532842555,284.538,283.558450739
280223T3T5c-0035,315919.389,4510195.964,-71.5441184446,-49.5328584613,284.808,283.988249523
280223T3T5c-0036,315917.112,4510194.373,-71.5441506241,-49.5328720662,285.015,284.311600624
280223T3T5c-0037,315914.467,4510192.770,-71.54418789,-49.5328856672,285.420,284.668210333
280223T3T5c-0038,315911.994,4510191.065,-71.5442228288,-49.5329002369,285.711,285.018144495
280223T3T5c-0039,315909.464,4510189.696,-71.5442583978,-49.5329117701,286.115,285.3406046
280223T3T5c-0040,315907.407,4510187.999,-71.5442875895,-49.5329263943,286.611,285.642743154
280223T3T5c-0041,315904.585,4510186.268,-71.5443273589,-49.5329410917,286.958,286.086608371
280223T3T5c-0042,315901.957,4510184.480,-71.5443644765,-49.5329563601,287.468,286.646991564
280223T3T5c-0043,315899.694,4510183.026,-71.5443963989,-49.5329687382,287.918,287.187382398
280223T3T5c-0044,315897.531,4510181.334,-71.5444270518,-49.5329832852,288.365,287.749795579
280223T3T5c-0045,315895.321,4510180.017,-71.5444581786,-49.5329944483,288.885,288.309752696
280223T3T5c-0046,315893.518,4510178.193,-71.5444839229,-49.5330102908,289.416,288.876255515
280223T3T5c-0047,315891.774,4510177.275,-71.5445084297,-49.53301801,289.996,289.37857858
280223T3T5c-0048,315890.223,4510175.958,-71.5445304581,-49.5330293733,290.574,289.869296032
280223T3T5c-0049,315887.673,4510174.793,-71.5445662081,-49.5330390672,291.061,290.550765096
280223T3T5c-0050,315886.026,4510173.338,-71.5445896264,-49.5330516413,291.645,291.030385304
280223T3T5c-0051,315884.223,4510172.486,-71.544614917,-49.5330587495,292.180,291.491349426
280223T3T5c-0052,315882.349,4510171.151,-71.5446414133,-49.5330701763,292.898,292.081438123
280223T3T5c-0053,315880.277,4510169.983,-71.5446705654,-49.5330800423,293.661,292.778179166
280223T3T5c-0054,315878.238,4510168.534,-71.544699393,-49.5330924434,294.462,293.584752328
280223T3T5c-0055,315876.626,4510167.330,-71.5447222109,-49.5331027727,295.037,294.262409232
280223T3T5c-0056,315875.033,4510166.209,-71.5447447278,-49.5331123619,295.639,294.934391209
280223T3T5c-0057,315873.226,4510165.157,-71.5447701671,-49.533121266,296.287,295.668498973
280223T3T5c-0058,315871.647,4510163.988,-71.5447925131,-49.5331312908,296.882,296.368983262
280223T3T5c-0059,315870.338,4510162.785,-71.5448111472,-49.5331417031,297.597,296.995250931
280223T3T5c-0060,315868.736,4510161.809,-71.5448337207,-49.5331499866,298.189,297.656052721
280223T3T5c-0061,315866.936,4510160.785,-71.5448590503,-49.5331586412,298.868,298.373908634
280223T3T5c-0062,315865.634,4510159.806,-71.5448774833,-49.5331670428,299.527,298.931301836
280223T3T5c-0063,315864.010,4510159.229,-71.5449001742,-49.5331717342,300.087,299.525202816
280223T3T5c-0064,315862.587,4510157.725,-71.5449205229,-49.5331848167,300.772,300.230035661
280223T3T5c-0065,315861.371,4510156.918,-71.5449376882,-49.5331916988,301.446,300.765308692
280223T3T5c-0066,315860.492,4510156.011,-71.5449502475,-49.5331995819,301.982,301.217100525
280223T3T5c-0067,315859.013,4510155.616,-71.5449708516,-49.533202682,302.464,301.788877542
280223T3T5c-0068,315857.549,4510154.626,-71.5449915264,-49.5332111331,303.296,302.470903339
280223T3T5c-0069,315856.303,4510153.853,-71.5450090901,-49.5332177006,303.804,303.044665614
280223T3T5c-0070,315855.158,4510152.768,-71.545025405,-49.5332271024,304.455,303.656701293
280223T3T5c-0071,315853.659,4510151.583,-71.5450466541,-49.5332372952,305.141,304.437305283
280223T3T5c-0072,315852.037,4510150.588,-71.5450695126,-49.5332457433,306.008,305.247974405
280223T3T5c-0073,315850.713,4510149.706,-71.5450882041,-49.5332532665,306.565,305.930404462
280223T3T5c-0074,315849.225,4510148.798,-71.545109172,-49.5332609736,307.326,306.675809524
280223T3T5c-0075,315848.053,4510147.667,-71.5451258812,-49.5332707805,307.960,307.35138258
280223T3T5c-0076,315846.322,4510146.979,-71.5451501014,-49.5332764368,308.715,308.135146964
280223T3T5c-0077,315844.997,4510145.801,-71.5451689449,-49.5332866195,309.352,308.910614702
280223T3T5c-0078,315843.632,4510144.855,-71.5451882324,-49.5332947054,310.221,309.656323538
280223T3T5c-0079,315842.119,4510143.650,-71.5452096841,-49.5333050736,311.001,310.526593071
280223T3T5c-0080,315840.701,4510142.782,-71.5452296669,-49.5333124425,311.608,311.247237679
280223T3T5c-0081,315839.096,4510141.865,-71.5452522544,-49.5333201948,312.379,311.981606877
280223T3T5c-0082,315838.031,4510140.970,-71.5452673762,-49.5333279135,312.941,312.513520974
280223T3T5c-0083,315836.629,4510139.998,-71.5452871867,-49.5333362218,313.707,313.147977041
280223T3T5c-0084,315835.291,4510139.168,-71.5453060473,-49.5333432734,314.373,313.746217539
280223T3T5c-0085,315833.944,4510138.565,-71.5453249261,-49.5333482826,315.094,314.329424359
280223T3T5c-0086,315832.457,4510137.768,-71.5453458284,-49.5333549924,315.769,315.072154603
280223T3T5c-0087,315831.297,4510136.702,-71.5453623417,-49.5333642189,316.529,315.814286832
280223T3T5c-0088,315830.061,4510136.056,-71.5453797081,-49.5333696481,317.136,316.48462286
280223T3T5c-0089,315829.056,4510134.929,-71.5453941098,-49.5333794698,317.905,317.221192544
280223T3T5c-0090,315827.859,4510133.935,-71.5454111003,-49.533388038,318.572,317.997686478
280223T3T5c-0091,315826.914,4510132.745,-71.5454247031,-49.533398444,319.319,318.730419614
280223T3T5c-0092,315825.404,4510132.344,-71.5454457381,-49.5334015885,320.131,319.435915968
280223T3T5c-0093,315824.373,4510131.833,-71.5454602112,-49.5334058669,320.753,319.981749741
280223T3T5c-0094,315823.041,4510131.075,-71.5454789553,-49.5334122734,321.442,320.705553628
280223T3T5c-0095,315821.764,4510130.109,-71.5454970373,-49.5334205657,322.095,321.448994526
280223T3T5c-0096,315820.932,4510129.785,-71.5455086756,-49.5334232243,322.776,321.84109887
280223T3T5c-0097,315819.848,4510128.476,-71.545524253,-49.5334346574,323.508,322.562305451
280223T3T5c-0098,315818.331,4510127.945,-71.5455454454,-49.5334389678,324.145,323.22617146
280223T3T5c-0099,315817.126,4510127.474,-71.5455623022,-49.5334428339,324.678,323.755707662
280223T3T5c-0100,315815.967,4510126.756,-71.5455786392,-49.5334489336,325.256,324.316453276
280223T3T5c-0101,315814.876,4510125.656,-71.5455942157,-49.5334584864,325.971,324.920449403
280223T3T5c-0102,315813.647,4510124.952,-71.5456115126,-49.533464439,326.639,325.486875624
280223T3T5c-0103,315812.888,4510124.336,-71.5456222794,-49.5334697436,327.190,325.866997424
280223T3T5c-0104,315811.699,4510123.624,-71.5456390278,-49.5334757802,327.639,326.406387104
280223T3T5c-0105,315810.137,4510122.917,-71.5456609237,-49.5334816585,328.113,327.048366903
280223T3T5c-0106,315809.003,4510122.239,-71.5456768969,-49.5334874062,328.641,327.523549316
280223T3T5c-0107,315807.266,4510120.933,-71.5457014886,-49.5334986139,329.325,328.285059993
280223T3T5c-0108,315805.472,4510120.340,-71.5457265344,-49.5335033972,329.891,328.901775734
280223T3T5c-0109,315803.779,4510119.242,-71.5457504216,-49.5335127491,330.473,329.516600834
280223T3T5c-0110,315801.891,4510118.052,-71.545777044,-49.5335228685,331.027,330.088535391
280223T3T5c-0111,315799.862,4510117.173,-71.5458054679,-49.5335301504,331.505,330.481400537
280223T3T5c-0112,315798.011,4510115.983,-71.5458315795,-49.5335402809,331.817,330.756540401
280223T3T5c-0113,315797.529,4510115.452,-71.5458384822,-49.5335449059,331.953,330.834787403
