Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
080323T0T2b-0015,492767.782,4454070.524,-69.1010516731,-50.0656012015,22.618,23.7337681775
080323T0T2b-0016,492766.939,4454071.913,-69.1010634256,-50.0655886986,22.599,23.7327114761
080323T0T2b-0017,492766.208,4454073.178,-69.1010736155,-50.0655773124,22.612,23.7270067541
080323T0T2b-0018,492765.347,4454074.332,-69.1010856239,-50.0655669229,22.567,23.7105666831
080323T0T2b-0019,492764.614,4454075.522,-69.1010958432,-50.0655562112,22.556,23.6940698809
080323T0T2b-0020,492763.854,4454076.800,-69.101106438,-50.0655447077,22.491,23.6758726669
080323T0T2b-0021,492763.068,4454078.067,-69.1011173964,-50.0655333028,22.486,23.660691424
080323T0T2b-0022,492762.358,4454079.354,-69.1011272924,-50.065521719,22.472,23.6534873707
080323T0T2b-0023,492761.664,4454080.606,-69.1011369656,-50.0655104501,22.486,23.6533465287
080323T0T2b-0024,492760.945,4454081.844,-69.1011469883,-50.0654993069,22.495,23.6599170152
080323T0T2b-0025,492760.160,4454083.097,-69.101157933,-50.0654880279,22.521,23.6730033391
080323T0T2b-0026,492759.409,4454084.246,-69.1011684045,-50.0654776847,22.530,23.6897228421
080323T0T2b-0027,492758.731,4454085.445,-69.1011778551,-50.0654668928,22.497,23.711276788
080323T0T2b-0028,492757.952,4454086.535,-69.1011887189,-50.0654570799,22.479,23.7370141535
080323T0T2b-0029,492757.235,4454087.692,-69.1011987152,-50.0654466652,22.446,23.7665283482
080323T0T2b-0030,492756.518,4454088.923,-69.1012087101,-50.0654355849,22.465,23.7994466901
080323T0T2b-0031,492755.828,4454090.081,-69.1012183291,-50.0654251615,22.462,23.8339385745
080323T0T2b-0032,492755.168,4454091.355,-69.1012275267,-50.0654136952,22.485,23.8720759495
080323T0T2b-0033,492754.390,4454092.480,-69.1012383759,-50.0654035675,22.507,23.914718969
080323T0T2b-0034,492753.647,4454093.664,-69.101248735,-50.0653929097,22.524,23.959176036
080323T0T2b-0035,492752.889,4454094.869,-69.1012593032,-50.0653820627,22.545,24.0056694661
080323T0T2b-0036,492752.080,4454096.090,-69.1012705837,-50.0653710713,22.543,24.054249207
080323T0T2b-0037,492751.410,4454097.296,-69.1012799223,-50.0653602164,22.539,24.0959118965
080323T0T2b-0038,492750.678,4454098.591,-69.1012901256,-50.0653485603,22.562,24.1375012063
080323T0T2b-0039,492749.958,4454099.907,-69.1013001607,-50.0653367155,22.555,24.172523781
080323T0T2b-0040,492749.248,4454101.071,-69.101310059,-50.0653262379,22.552,24.1976507451
080323T0T2b-0041,492748.452,4454102.263,-69.1013211584,-50.0653155074,22.535,24.2153528473
080323T0T2b-0042,492747.647,4454103.545,-69.1013323818,-50.0653039674,22.510,24.2223276434
080323T0T2b-0043,492747.019,4454104.592,-69.1013411366,-50.0652945431,22.521,24.220912148
080323T0T2b-0044,492746.314,4454105.554,-69.1013509689,-50.0652858823,22.589,24.2192447408
080323T0T2b-0045,492745.642,4454106.450,-69.1013603413,-50.0652778156,22.605,24.2166434835
080323T0T2b-0046,492745.058,4454107.523,-69.1013684808,-50.0652681579,22.626,24.2079289088
080323T0T2b-0047,492744.357,4454108.682,-69.1013782534,-50.0652577254,22.647,24.2005561508
080323T0T2b-0048,492743.667,4454109.902,-69.1013878712,-50.0652467444,22.669,24.1931184783
080323T0T2b-0049,492742.875,4454111.166,-69.1013989133,-50.0652353664,22.714,24.1902046427
080323T0T2b-0050,492742.216,4454112.312,-69.1014080993,-50.0652250513,22.749,24.1884770926
080323T0T2b-0051,492741.492,4454113.461,-69.1014181934,-50.0652147084,22.786,24.186843015
080323T0T2b-0052,492740.866,4454114.709,-69.1014269164,-50.0652034763,22.831,24.1660069406
080323T0T2b-0053,492740.269,4454115.803,-69.1014352371,-50.0651936297,22.903,24.1398406417
080323T0T2b-0054,492739.546,4454116.917,-69.101445318,-50.0651836016,22.955,24.1114290288
080323T0T2b-0055,492738.850,4454117.957,-69.1014550229,-50.0651742394,23.050,24.0843959897
080323T0T2b-0056,492738.174,4454118.938,-69.1014644496,-50.0651654081,23.188,24.0622032167
080323T0T2b-0057,492737.665,4454119.812,-69.1014715449,-50.0651575412,23.317,24.0438888064
080323T0T2b-0058,492736.981,4454120.738,-69.1014810844,-50.0651492044,23.507,24.0385428554
080323T0T2b-0059,492736.305,4454121.507,-69.101490515,-50.0651422798,23.484,24.049011614
080323T0T2b-0060,492735.440,4454122.597,-69.1015025804,-50.0651324659,23.466,24.0792283074
080323T0T2b-0061,492734.558,4454123.725,-69.1015148825,-50.06512231,23.573,24.1428041456
080323T0T2b-0062,492734.022,4454124.950,-69.1015223484,-50.0651112858,23.759,24.2095621566
080323T0T2b-0063,492733.727,4454125.969,-69.1015264509,-50.0651021174,23.867,24.2658986954
080323T0T2b-0064,492733.370,4454127.222,-69.1015314152,-50.0650908436,23.890,24.3443720014
080323T0T2b-0065,492732.801,4454128.244,-69.101539346,-50.0650816449,23.951,24.4471532973
080323T0T2b-0066,492732.068,4454129.267,-69.1015495682,-50.0650724351,23.923,24.5757817487
080323T0T2b-0067,492731.247,4454130.481,-69.1015610164,-50.0650615064,24.040,24.7269717184
080323T0T2b-0068,492730.631,4454131.558,-69.1015696028,-50.0650518124,24.126,24.8481654932
080323T0T2b-0069,492729.843,4454132.771,-69.1015805899,-50.0650408932,24.221,24.9968177197
080323T0T2b-0070,492729.222,4454133.638,-69.1015892502,-50.0650330878,24.394,25.1106440185
080323T0T2b-0071,492728.689,4454134.453,-69.101596682,-50.0650257512,24.515,25.2128933285
080323T0T2b-0072,492728.071,4454135.452,-69.1016052978,-50.0650167587,24.630,25.3381749267
080323T0T2b-0073,492727.538,4454136.466,-69.1016127258,-50.0650076324,24.863,25.462445548
080323T0T2b-0074,492727.029,4454137.627,-69.1016198156,-50.0649971842,24.955,25.6076808928
080323T0T2b-0075,492726.361,4454138.689,-69.1016291288,-50.0649876244,25.105,25.7720081013
080323T0T2b-0076,492725.961,4454139.572,-69.1016347009,-50.0649796779,25.267,25.8950655551
080323T0T2b-0077,492725.337,4454140.357,-69.1016434047,-50.06497261,25.397,26.0390494123
080323T0T2b-0078,492724.830,4454141.209,-69.1016504724,-50.064964941,25.515,26.1801689192
080323T0T2b-0079,492724.270,4454142.159,-69.1016582788,-50.0649563899,25.687,26.3430147531
080323T0T2b-0080,492723.636,4454142.963,-69.1016671219,-50.064949151,25.879,26.5054903488
080323T0T2b-0081,492723.131,4454143.668,-69.1016741645,-50.0649428041,26.041,26.6487994652
080323T0T2b-0082,492722.677,4454144.352,-69.1016804949,-50.0649366467,26.189,26.7907939358
080323T0T2b-0083,492722.094,4454145.157,-69.1016886254,-50.0649293994,26.365,26.974117328
080323T0T2b-0084,492721.642,4454145.876,-69.1016949271,-50.0649229273,26.696,27.137092137
080323T0T2b-0085,492721.331,4454146.600,-69.1016992587,-50.0649164119,26.859,27.2876813871
080323T0T2b-0086,492720.891,4454147.242,-69.1017053943,-50.0649106324,27.066,27.4528812912
080323T0T2b-0087,492720.565,4454147.873,-69.1017099372,-50.0649049532,27.294,27.6055127643
080323T0T2b-0088,492720.263,4454148.530,-69.1017141443,-50.0648990405,27.474,27.7654118283
080323T0T2b-0089,492719.836,4454149.187,-69.101720098,-50.0648931262,27.711,27.9536790544
080323T0T2b-0090,492719.442,4454149.596,-69.1017255952,-50.0648894429,27.932,28.0972968885
080323T0T2b-0091,492719.159,4454150.246,-69.101729537,-50.0648835934,28.095,28.2740690786
080323T0T2b-0092,492718.791,4454150.881,-69.1017346667,-50.0648778777,28.346,28.470782666
080323T0T2b-0093,492718.299,4454151.243,-69.1017415341,-50.0648746159,28.576,28.6378750973
080323T0T2b-0094,492717.782,4454151.973,-69.1017487439,-50.064868044,28.774,28.898046037
080323T0T2b-0095,492717.666,4454152.486,-69.1017503549,-50.0648634287,28.933,29.0407380818
080323T0T2b-0096,492717.222,4454153.086,-69.1017565471,-50.0648580269,29.230,29.2717662402
080323T0T2b-0097,492716.928,4454153.549,-69.1017606461,-50.0648538591,29.397,29.445294945
080323T0T2b-0098,492716.704,4454154.127,-69.1017637649,-50.0648486578,29.602,29.6389067784
080323T0T2b-0099,492716.378,4454154.635,-69.1017683102,-50.0648440849,29.818,29.8384551335
080323T0T2b-0100,492715.978,4454155.101,-69.1017738902,-50.0648398888,29.992,30.0447857975
080323T0T2b-0101,492715.757,4454155.803,-69.1017769647,-50.0648335724,30.146,30.2845824023
080323T0T2b-0102,492715.232,4454156.229,-69.101784292,-50.0648297345,30.398,30.5106711323
080323T0T2b-0103,492714.826,4454156.971,-69.1017899505,-50.0648230561,30.689,30.8062620176
080323T0T2b-0104,492714.595,4454157.579,-69.1017931665,-50.0648175849,30.925,31.0306553965
080323T0T2b-0105,492714.339,4454158.164,-69.1017967323,-50.0648123203,31.144,31.2545331803
080323T0T2b-0106,492713.961,4454158.508,-69.1018020072,-50.0648092218,31.373,31.4308569496
080323T0T2b-0107,492713.661,4454158.979,-69.1018061899,-50.064804982,31.547,31.6292291696
080323T0T2b-0108,492713.255,4454159.427,-69.1018118541,-50.0648009477,31.739,31.8396439754
080323T0T2b-0109,492712.877,4454159.990,-69.1018171248,-50.0647958795,31.957,32.0770817741
080323T0T2b-0110,492712.578,4454160.518,-69.1018212925,-50.064791127,32.182,32.2874519828
080323T0T2b-0111,492712.255,4454161.059,-69.1018257952,-50.0647862573,32.384,32.503217868
080323T0T2b-0112,492712.112,4454161.624,-69.1018277825,-50.064781174,32.541,32.6924978622
080323T0T2b-0113,492711.736,4454161.997,-69.1018330289,-50.0647778147,32.733,32.8624470747
080323T0T2b-0114,492711.383,4454162.596,-69.1018379497,-50.064772423,33.047,33.0904735966
080323T0T2b-0115,492711.081,4454162.973,-69.1018421621,-50.0647690285,33.124,33.2449926328
080323T0T2b-0116,492710.826,4454163.548,-69.101845714,-50.0647638539,33.362,33.4478486903
080323T0T2b-0117,492710.443,4454163.972,-69.1018510573,-50.0647600358,33.561,33.6257365918
080323T0T2b-0118,492710.275,4454164.546,-69.1018533937,-50.0647548712,33.807,33.8146338368
080323T0T2b-0119,492709.696,4454165.149,-69.1018614721,-50.0647494408,34.081,34.0717474145
080323T0T2b-0120,492709.418,4454165.473,-69.1018653502,-50.0647465233,34.328,34.2053298667
080323T0T2b-0121,492709.132,4454166.153,-69.1018693332,-50.0647404039,34.495,34.4448489744
080323T0T2b-0122,492708.855,4454166.665,-69.1018731938,-50.0647357956,34.725,34.6358966021
080323T0T2b-0123,492708.479,4454167.009,-69.1018784408,-50.0647326971,34.960,34.7934154199
080323T0T2b-0124,492708.278,4454167.488,-69.10188124,-50.0647283865,35.099,34.9673076995
080323T0T2b-0125,492707.882,4454168.101,-69.1018867613,-50.0647228684,35.375,35.2142162672
080323T0T2b-0126,492707.709,4454168.588,-69.1018891692,-50.0647184862,35.547,35.3914725423
080323T0T2b-0127,492707.428,4454168.944,-69.1018930886,-50.0647152809,35.801,35.547377252
080323T0T2b-0128,492707.203,4454169.286,-69.1018962258,-50.0647122023,35.977,35.6918215147
080323T0T2b-0129,492706.850,4454169.706,-69.10190115,-50.0647084205,36.140,35.8846151138
080323T0T2b-0130,492706.533,4454170.320,-69.1019055675,-50.0647028943,36.395,36.1379385143
080323T0T2b-0131,492706.389,4454170.706,-69.1019075721,-50.0646994209,36.626,36.2899108327
080323T0T2b-0132,492706.239,4454171.142,-69.1019096596,-50.0646954977,36.810,36.4611315341
080323T0T2b-0133,492705.831,4454171.462,-69.1019153542,-50.0646926146,36.985,36.6433194371
080323T0T2b-0134,492705.477,4454171.861,-69.1019202927,-50.0646890217,37.223,36.8451016595
080323T0T2b-0135,492705.203,4454172.441,-69.10192411,-50.0646838019,37.360,37.0967854664
080323T0T2b-0136,492705.163,4454172.866,-69.1019246608,-50.0646799789,37.461,37.2514585292
080323T0T2b-0137,492704.720,4454173.068,-69.1019308466,-50.0646781567,37.754,37.4101869399
080323T0T2b-0138,492704.481,4454173.733,-69.1019341733,-50.0646721728,38.111,37.6921041912
080323T0T2b-0139,492704.277,4454174.183,-69.101937015,-50.0646681231,38.256,37.8931019787
080323T0T2b-0140,492704.048,4454174.656,-69.1019402056,-50.0646638661,38.450,38.1088487123
080323T0T2b-0141,492703.674,4454175.377,-69.1019454175,-50.0646573769,38.557,38.4467113795
080323T0T2b-0142,492703.464,4454175.654,-69.1019483463,-50.064654883,38.925,38.5918030595
080323T0T2b-0143,492703.017,4454176.134,-69.1019545827,-50.0646505604,39.162,38.8625130911
080323T0T2b-0144,492702.968,4454176.850,-69.1019552537,-50.0646441202,39.315,39.1352408787
080323T0T2b-0145,492702.598,4454177.272,-69.1019604153,-50.0646403202,39.566,39.3706422612
080323T0T2b-0146,492702.294,4454177.475,-69.101964659,-50.0646384907,39.900,39.5112706941
080323T0T2b-0147,492702.211,4454178.058,-69.1019658076,-50.0646332462,40.028,39.7445729292
080323T0T2b-0148,492701.983,4454178.494,-69.1019689849,-50.064629322,40.288,39.955062857
080323T0T2b-0149,492701.608,4454178.650,-69.1019742215,-50.0646279144,40.443,40.0931925015
080323T0T2b-0150,492701.431,4454179.195,-69.1019766842,-50.0646230105,40.607,40.3325760784
080323T0T2b-0151,492701.131,4454179.499,-69.10198087,-50.0646202727,40.839,40.508328642
080323T0T2b-0152,492700.865,4454179.732,-69.1019845821,-50.0646181738,40.984,40.6499520052
080323T0T2b-0153,492700.688,4454180.325,-69.1019870439,-50.0646128382,41.113,40.9053021224
080323T0T2b-0154,492700.486,4454180.662,-69.1019898598,-50.0646098048,41.368,41.0706379825
080323T0T2b-0155,492700.136,4454181.160,-69.1019947406,-50.0646053215,41.589,41.323800312
080323T0T2b-0156,492700.014,4454181.636,-69.1019964361,-50.0646010389,41.841,41.5222357919
080323T0T2b-0157,492699.617,4454181.830,-69.1020019793,-50.0645992892,42.109,41.6698756656
080323T0T2b-0158,492699.398,4454182.556,-69.1020050254,-50.0645927569,42.440,41.9753309655
080323T0T2b-0159,492699.378,4454182.971,-69.1020052969,-50.0645890242,42.649,42.1296796079
080323T0T2b-0160,492698.878,4454183.518,-69.1020122725,-50.0645840984,42.779,42.4174212516
080323T0T2b-0161,492698.399,4454183.987,-69.1020189562,-50.0645798743,43.069,42.6683385182
080323T0T2b-0162,492698.268,4454184.744,-69.1020207721,-50.0645730643,43.365,42.9614407835
080323T0T2b-0163,492697.797,4454185.222,-69.1020273439,-50.0645687594,43.664,43.2079815241
080323T0T2b-0164,492697.509,4454185.553,-69.1020313615,-50.0645657789,43.875,43.3708679433
080323T0T2b-0165,492697.323,4454186.163,-69.1020339487,-50.0645602903,44.202,43.6171159167
080323T0T2b-0166,492697.004,4454186.646,-69.1020383966,-50.0645559423,44.440,43.8376881497
080323T0T2b-0167,492696.796,4454187.369,-69.102041289,-50.0645494371,44.686,44.1270277531
080323T0T2b-0168,492696.613,4454187.885,-69.102043836,-50.064544794,45.023,44.337673481
080323T0T2b-0169,492696.256,4454188.261,-69.1020488169,-50.0645414079,45.185,44.5235208868
080323T0T2b-0170,492695.792,4454188.769,-69.1020552903,-50.0645368333,45.485,44.7720945648
080323T0T2b-0171,492695.769,4454189.297,-69.1020556015,-50.0645320842,45.691,44.9646510808
080323T0T2b-0172,492695.505,4454189.913,-69.1020592784,-50.0645265407,45.866,45.2252856149
080323T0T2b-0173,492695.024,4454190.225,-69.1020659931,-50.0645237287,46.116,45.4106482405
080323T0T2b-0174,492694.821,4454190.478,-69.1020688246,-50.0645214507,46.426,45.5338756497
080323T0T2b-0175,492694.824,4454191.035,-69.102068772,-50.0645164411,46.581,45.7379717318
080323T0T2b-0176,492694.318,4454191.550,-69.1020758321,-50.064511803,46.774,46.0092007156
080323T0T2b-0177,492693.916,4454191.954,-69.1020814411,-50.0645081646,47.092,46.226553665
080323T0T2b-0178,492693.844,4454192.404,-69.1020824385,-50.0645041164,47.216,46.4094770991
080323T0T2b-0179,492693.436,4454192.638,-69.1020881347,-50.0645020068,47.459,46.5685676446
080323T0T2b-0180,492693.174,4454193.114,-69.1020917863,-50.0644977225,47.713,46.7987251468
080323T0T2b-0181,492692.959,4454193.637,-69.1020947803,-50.064493016,47.914,47.0421931343
080323T0T2b-0182,492692.743,4454193.868,-69.1020977939,-50.0644909357,48.189,47.1730584658
080323T0T2b-0183,492692.704,4454194.488,-69.1020983269,-50.064485359,48.363,47.4270794888
080323T0T2b-0184,492692.145,4454194.916,-69.1021061292,-50.0644815027,48.652,47.707040527
080323T0T2b-0185,492692.152,4454195.214,-69.1021060257,-50.0644788226,48.867,47.8265954409
080323T0T2b-0186,492691.685,4454195.577,-69.1021125437,-50.0644755521,49.010,48.0681917058
080323T0T2b-0187,492691.361,4454195.902,-69.1021170644,-50.0644726251,49.329,48.2680752924
080323T0T2b-0188,492691.162,4454196.269,-69.1021198379,-50.0644693219,49.484,48.4613932225
080323T0T2b-0189,492691.076,4454196.528,-69.1021210345,-50.0644669914,49.626,48.5871503859
080323T0T2b-0190,492690.872,4454196.941,-69.1021238769,-50.0644632744,49.741,48.8025800269
080323T0T2b-0191,492691.057,4454197.008,-69.1021212908,-50.0644626741,49.898,48.7912571523
080323T0T2b-0192,492690.751,4454197.368,-69.1021255594,-50.0644594325,50.038,49.0071016114
080323T0T2b-0193,492690.291,4454197.638,-69.1021319814,-50.0644569985,50.190,49.2195626661
080323T0T2b-0194,492690.033,4454198.065,-69.1021355781,-50.0644531549,50.385,49.4553165025
080323T0T2b-0195,492689.634,4454198.218,-69.10214115,-50.0644517739,50.582,49.6067438297
080323T0T2b-0196,492689.381,4454199.039,-69.1021446692,-50.0644443868,50.812,50.0079151682
080323T0T2b-0197,492689.160,4454199.352,-69.1021477511,-50.0644415689,51.102,50.1884538879
080323T0T2b-0198,492688.846,4454199.804,-69.1021521297,-50.0644374998,51.384,50.4497487397
080323T0T2b-0199,492688.691,4454200.311,-69.1021542857,-50.064432938,51.611,50.7015964476
080323T0T2b-0200,492688.294,4454200.782,-69.1021598236,-50.064428697,51.818,50.9925627501
080323T0T2b-0201,492687.886,4454201.353,-69.1021655133,-50.0644235564,52.104,51.3304625223
080323T0T2b-0202,492687.607,4454201.929,-69.1021694005,-50.0644183725,52.381,51.6436497264
080323T0T2b-0203,492687.416,4454202.354,-69.102172061,-50.0644145477,52.673,51.8721313329
080323T0T2b-0204,492687.348,4454202.983,-69.1021729991,-50.0644088897,52.934,52.1648957893
080323T0T2b-0205,492687.056,4454203.287,-69.1021770732,-50.0644061519,53.148,52.3618624343
080323T0T2b-0206,492686.768,4454203.795,-69.1021810874,-50.0644015795,53.358,52.6479326829
080323T0T2b-0207,492686.636,4454204.143,-69.1021829251,-50.0643984479,53.593,52.829798208
080323T0T2b-0208,492686.107,4454204.550,-69.1021903085,-50.0643947809,53.721,53.1201780517
080323T0T2b-0209,492685.890,4454205.032,-69.1021933312,-50.0643904432,53.938,53.3773837737
080323T0T2b-0210,492685.814,4454205.440,-69.1021943853,-50.0643867727,54.221,53.572159141
080323T0T2b-0211,492685.352,4454205.577,-69.1022008378,-50.0643855348,54.400,53.7263412952
080323T0T2b-0212,492685.040,4454206.187,-69.1022051854,-50.0643800447,54.664,54.054926815
080323T0T2b-0213,492684.789,4454206.833,-69.10220868,-50.0643742315,54.876,54.383962254
080323T0T2b-0214,492684.553,4454207.164,-69.1022119711,-50.0643712516,55.096,54.5724078708
080323T0T2b-0215,492684.071,4454207.593,-69.1022186975,-50.0643673873,55.359,54.8490495089
080323T0T2b-0216,492684.200,4454207.805,-69.102216891,-50.0643654822,55.520,54.9135564337
080323T0T2b-0217,492683.975,4454208.243,-69.1022200263,-50.0643615401,55.714,55.1409528587
080323T0T2b-0218,492683.514,4454208.400,-69.1022264645,-50.0643601223,55.928,55.2947940146
080323T0T2b-0219,492683.486,4454209.021,-69.1022268438,-50.0643545368,56.116,55.5562992025
080323T0T2b-0220,492683.220,4454209.306,-69.1022305549,-50.0643519702,56.365,55.722838523
080323T0T2b-0221,492682.883,4454209.727,-69.1022352555,-50.0643481796,56.629,55.9560277658
080323T0T2b-0222,492682.678,4454210.185,-69.102238111,-50.0643440579,56.763,56.1766000627
080323T0T2b-0223,492682.466,4454210.610,-69.1022410649,-50.0643402328,57.042,56.3827182269
080323T0T2b-0224,492682.230,4454210.985,-69.1022443551,-50.0643368572,57.208,56.5714119304
080323T0T2b-0225,492681.744,4454211.459,-69.1022511365,-50.0643325881,57.515,56.8412036458
080323T0T2b-0226,492681.646,4454211.902,-69.1022524973,-50.0643286026,57.693,57.0247138276
080323T0T2b-0227,492681.546,4454212.524,-69.1022538826,-50.0643230071,57.921,57.2708939917
080323T0T2b-0228,492681.143,4454212.815,-69.1022595078,-50.0643203849,58.186,57.4492265653
080323T0T2b-0229,492680.959,4454213.508,-69.1022620654,-50.0643141499,58.449,57.7285049154
080323T0T2b-0230,492680.593,4454214.027,-69.1022671692,-50.0643094775,58.661,57.975954658
080323T0T2b-0231,492680.269,4454214.353,-69.1022716899,-50.0643065415,58.932,58.1474250234
080323T0T2b-0232,492680.019,4454214.763,-69.1022751751,-50.0643028509,59.252,58.3331083716
080323T0T2b-0233,492679.683,4454215.287,-69.1022798597,-50.0642981339,59.475,58.5718149848
080323T0T2b-0234,492679.449,4454215.620,-69.1022831227,-50.0642951361,59.778,58.7265111751
080323T0T2b-0235,492678.998,4454215.989,-69.1022894171,-50.0642918118,59.995,58.9333459022
080323T0T2b-0236,492678.760,4454216.745,-69.102292728,-50.0642850094,60.195,59.2266314978
080323T0T2b-0237,492678.462,4454217.374,-69.1022968796,-50.0642793485,60.545,59.4877849783
080323T0T2b-0238,492678.083,4454217.772,-69.1023021674,-50.0642757643,60.786,59.6889574805
080323T0T2b-0239,492677.885,4454218.526,-69.1023049194,-50.0642689804,61.055,59.9693206743
080323T0T2b-0240,492677.736,4454219.074,-69.1023069908,-50.0642640499,61.254,60.1732656994
080323T0T2b-0241,492677.248,4454219.436,-69.1023138022,-50.0642607881,61.581,60.3834935843
080323T0T2b-0242,492676.865,4454219.793,-69.1023191466,-50.0642575725,61.803,60.5722285161
080323T0T2b-0243,492676.666,4454220.455,-69.1023219144,-50.0642516161,62.124,60.8211702593
080323T0T2b-0244,492676.456,4454221.233,-69.1023248336,-50.0642446162,62.433,61.1086305476
080323T0T2b-0245,492676.225,4454221.702,-69.1023280522,-50.0642403952,62.684,61.3024349566
080323T0T2b-0246,492675.881,4454222.338,-69.1023328464,-50.0642346708,62.986,61.5712836138
080323T0T2b-0247,492675.642,4454222.973,-69.1023361736,-50.0642289568,63.202,61.8192002147
080323T0T2b-0248,492675.376,4454223.366,-69.1023398826,-50.0642254189,63.469,61.9961806672
080323T0T2b-0249,492674.969,4454223.891,-69.1023455592,-50.064220692,63.810,62.2431520824
080323T0T2b-0250,492674.813,4454224.599,-69.1023477252,-50.0642143224,63.893,62.498356626
080323T0T2b-0251,492674.670,4454225.064,-69.1023497143,-50.0642101385,64.188,62.67403126
080323T0T2b-0252,492674.359,4454225.468,-69.1023540519,-50.0642065011,64.363,62.8623906628
080323T0T2b-0253,492674.155,4454226.223,-69.1023568877,-50.0641997081,64.609,63.1394243079
080323T0T2b-0254,492674.125,4454226.785,-69.1023572961,-50.0641946532,64.855,63.3216386378
080323T0T2b-0255,492673.699,4454227.346,-69.1023632375,-50.0641896023,65.115,63.5735607289
080323T0T2b-0256,492673.270,4454227.661,-69.1023692254,-50.0641867639,65.268,63.7465347716
080323T0T2b-0257,492672.856,4454228.056,-69.1023750023,-50.0641832062,65.675,63.9379992399
080323T0T2b-0258,492672.710,4454228.531,-69.1023770331,-50.0641789323,65.734,64.1033641291
080323T0T2b-0259,492672.240,4454229.163,-69.1023835878,-50.0641732424,66.011,64.3639073005
080323T0T2b-0260,492671.768,4454229.752,-69.1023901713,-50.0641679391,66.215,64.603599749
080323T0T2b-0261,492671.267,4454230.456,-69.1023971578,-50.0641616012,66.398,64.8687891801
080323T0T2b-0262,492670.837,4454231.137,-69.1024031528,-50.064155471,66.644,65.1058000042
080323T0T2b-0263,492670.515,4454231.875,-69.1024076376,-50.0641488295,66.801,65.3317480243
080323T0T2b-0264,492670.040,4454232.686,-69.1024142588,-50.0641415296,66.974,65.5820220459
080323T0T2b-0265,492669.466,4454233.675,-69.1024222597,-50.0641326275,67.195,65.8662097229
080323T0T2b-0266,492668.910,4454234.580,-69.1024300108,-50.0641244811,67.273,66.1102517476
080323T0T2b-0267,492668.299,4454235.485,-69.1024385304,-50.0641163341,67.445,66.3415732233
080323T0T2b-0268,492667.671,4454236.609,-69.1024472832,-50.0641062172,67.583,66.5954915281
080323T0T2b-0269,492667.210,4454237.645,-69.1024537045,-50.0640968938,67.583,66.7985758092
080323T0T2b-0270,492666.571,4454238.598,-69.1024626143,-50.0640883147,67.652,66.9810831352
080323T0T2b-0271,492665.940,4454239.341,-69.1024714164,-50.0640816244,67.746,67.1190443758
080323T0T2b-0272,492665.507,4454240.146,-69.1024774508,-50.0640743789,67.702,67.2431313999
080323T0T2b-0273,492665.084,4454241.321,-69.1024833384,-50.0640638058,67.751,67.3985040476
080323T0T2b-0274,492664.650,4454242.454,-69.1024893806,-50.0640536103,67.761,67.5389942458
080323T0T2b-0275,492663.868,4454243.533,-69.102500286,-50.0640438962,67.765,67.6884966514
080323T0T2b-0276,492663.082,4454244.631,-69.1025112469,-50.0640340112,67.734,67.8459205551
080323T0T2b-0277,492662.333,4454245.828,-69.1025216889,-50.0640232362,67.704,68.01968839
080323T0T2b-0278,492661.610,4454246.965,-69.1025317688,-50.0640130012,67.720,68.1955730661
080323T0T2b-0279,492660.889,4454248.159,-69.1025418197,-50.0640022535,67.742,68.3854323276
080323T0T2b-0280,492660.162,4454249.378,-69.1025519539,-50.0639912809,67.765,68.5867006852
080323T0T2b-0281,492659.460,4454250.513,-69.1025617405,-50.0639810641,67.749,68.7778741201
080323T0T2b-0282,492658.772,4454251.745,-69.1025713295,-50.0639699751,67.722,68.9635547993
080323T0T2b-0283,492657.942,4454252.925,-69.1025829036,-50.063959352,67.685,69.121192065
080323T0T2b-0284,492657.222,4454254.116,-69.1025929406,-50.0639486313,67.649,69.2305953972
080323T0T2b-0285,492656.561,4454255.377,-69.1026021518,-50.0639372818,67.669,69.295614267
080323T0T2b-0286,492655.866,4454256.480,-69.1026118411,-50.0639273529,67.697,69.3076048353
080323T0T2b-0287,492655.180,4454257.729,-69.1026214019,-50.063916111,67.694,69.2790390659
080323T0T2b-0288,492654.429,4454258.853,-69.1026318733,-50.0639059925,67.672,69.2102082247
080323T0T2b-0289,492653.615,4454260.072,-69.102643223,-50.0638950189,67.632,69.1092527743
080323T0T2b-0290,492652.885,4454261.345,-69.1026533981,-50.0638835606,67.590,69.0002057709
080323T0T2b-0291,492652.249,4454262.606,-69.10266226,-50.0638722114,67.582,68.8842666147
080323T0T2b-0292,492651.623,4454263.825,-69.102670983,-50.06386124,67.581,68.7666218141
080323T0T2b-0293,492650.979,4454265.081,-69.1026799568,-50.0638499357,67.589,68.6460381828
080323T0T2b-0294,492650.283,4454266.257,-69.1026896587,-50.0638393502,67.622,68.5377982734
080323T0T2b-0295,492649.543,4454267.433,-69.1026999753,-50.0638287642,67.610,68.4449645121
080323T0T2b-0296,492648.713,4454268.658,-69.1027115484,-50.0638177363,67.649,68.3716511806
080323T0T2b-0297,492647.953,4454269.640,-69.1027221482,-50.0638088949,67.612,68.3342333276
080323T0T2b-0298,492647.385,4454270.615,-69.1027300655,-50.0638001188,67.572,68.3142907604
080323T0T2b-0299,492647.135,4454271.038,-69.1027335503,-50.0637963112,67.549,68.3106578076
080323T0T2b-0300,492646.816,4454271.953,-69.1027379898,-50.0637880778,67.510,68.3063599148
